transaction_id,user_id,amount,location,time,transaction_type,device,previous_fraud,fraud
47966,1324,8238.02,Chicago,2020-01-24 20:02:38.294893,Bill Payment,POS,0,1
47967,37053,3615.28,Chicago,2025-01-25 16:51:49.129245,Bill Payment,Crypto Wallet,0,0
47968,29895,3366.4,Chicago,2021-02-14 01:06:06.951349,Purchase,Mobile,0,1
47969,46194,2899.36,San Francisco,2020-08-25 21:00:55.908286,Transfer,Mobile,0,0
47970,11883,290.57,Chicago,2024-08-08 04:16:32.235942,Deposit,POS,0,0
47971,13644,6256.71,Miami,2024-01-31 17:33:57.859047,Withdrawal,Crypto Wallet,0,0
47972,14446,1708.96,Las Vegas,2024-05-01 05:31:07.835969,Bill Payment,Web,0,0
47973,45066,4158.67,Moscow,2022-03-07 12:40:03.504087,Bill Payment,Crypto Wallet,0,1
47974,14607,5942.49,San Francisco,2020-05-21 17:28:18.348325,Withdrawal,Web,0,1
47975,18778,8133.67,San Francisco,2024-06-04 23:19:13.744128,Bill Payment,Mobile,0,1
47976,23204,5339.46,Dubai,2021-02-17 19:52:56.039376,Deposit,ATM,0,0
47977,9257,2315.19,Chicago,2022-09-03 12:31:05.337663,Bill Payment,Crypto Wallet,1,1
47978,8003,6030.01,London,2022-10-11 05:36:23.026902,Transfer,Crypto Wallet,0,1
47979,22843,3164.44,Tokyo,2020-04-06 05:03:06.528064,Deposit,Web,0,0
47980,33278,5751.75,New York,2023-07-04 23:17:35.611623,Bill Payment,Mobile,0,1
47981,11513,7389.2,New York,2021-05-22 23:12:29.693782,Withdrawal,Web,0,0
47982,48746,804.06,Moscow,2020-05-26 14:44:31.745873,Deposit,POS,0,0
47983,5995,5795.77,Chicago,2022-12-07 03:10:56.071078,Bill Payment,ATM,0,0
47984,31945,6700.59,Chicago,2023-08-11 01:17:28.975232,Transfer,Web,0,1
47985,23987,9517.65,London,2021-01-12 20:12:09.861935,Withdrawal,ATM,0,1
47986,34126,8913.08,San Francisco,2023-05-04 07:05:37.023520,Purchase,Crypto Wallet,0,1
47987,16067,7419.92,Los Angeles,2025-01-27 16:17:05.910635,Transfer,Web,0,1
47988,40373,9006.29,London,2023-07-24 14:43:13.150825,Transfer,Mobile,0,0
47989,1804,3099.55,Las Vegas,2023-09-17 06:36:26.919091,Withdrawal,Crypto Wallet,0,0
47990,22056,7460.61,Chicago,2023-05-04 15:22:55.174265,Purchase,Mobile,0,1
47991,8362,2692.96,Dubai,2023-08-05 05:37:55.232734,Bill Payment,POS,0,1
47992,39006,9119.51,Moscow,2024-09-17 09:23:45.885654,Withdrawal,Web,0,1
47993,8866,2538.83,Chicago,2022-01-16 05:22:14.016118,Purchase,Mobile,1,0
47994,15157,4150.39,New York,2021-08-23 22:30:24.093652,Deposit,Web,1,0
47995,6422,5368.08,Los Angeles,2023-12-24 18:35:10.030490,Withdrawal,Web,0,1
47996,35519,3052.75,Moscow,2023-09-08 03:15:28.516947,Purchase,Mobile,0,1
47997,7751,4073.64,San Francisco,2024-11-14 22:31:25.835072,Deposit,Web,1,1
47998,48697,3245.88,Los Angeles,2023-07-03 12:52:28.555495,Withdrawal,Mobile,0,0
47999,15918,7209.78,Los Angeles,2022-10-11 13:40:26.423031,Bill Payment,Crypto Wallet,0,1
48000,43794,6716.16,Dubai,2020-07-29 04:30:36.774127,Withdrawal,Web,0,1
48001,45119,3232.77,London,2021-07-30 05:27:00.238441,Deposit,Web,0,0
48002,15190,4995.74,Dubai,2020-05-29 19:34:26.224169,Deposit,Crypto Wallet,0,1
48003,38199,3575.09,Tokyo,2023-06-17 16:51:11.200490,Bill Payment,ATM,0,0
48004,16183,4398.81,Tokyo,2023-08-30 15:40:29.524162,Withdrawal,ATM,0,0
48005,3556,6384.37,Miami,2023-08-18 09:55:42.519273,Bill Payment,Crypto Wallet,0,1
48006,14062,7415.55,Miami,2024-10-07 09:26:51.100034,Withdrawal,Crypto Wallet,0,1
48007,14707,9230.01,Moscow,2022-12-09 12:47:24.604225,Transfer,Web,1,1
48008,15283,8953.14,Moscow,2024-02-27 01:12:26.082629,Bill Payment,Web,0,0
48009,14605,4607.5,Moscow,2023-07-01 11:50:05.877239,Transfer,ATM,0,0
48010,48485,7221.45,New York,2021-04-28 05:50:07.353581,Withdrawal,Web,0,1
48011,41227,6323.66,Miami,2024-10-26 21:05:41.212355,Withdrawal,ATM,0,1
48012,22731,2296.33,Las Vegas,2024-11-16 10:26:43.510624,Bill Payment,POS,0,0
48013,26879,535.11,Miami,2023-03-13 19:21:31.599548,Purchase,ATM,0,0
48014,30882,8944.97,Chicago,2023-03-13 05:34:53.221751,Bill Payment,ATM,0,1
48015,13097,6855.15,San Francisco,2020-11-03 10:29:56.961614,Bill Payment,Web,0,1
48016,29450,3642.16,Dubai,2023-04-05 08:48:28.022090,Purchase,Web,0,0
48017,1849,3906.67,Tokyo,2023-05-24 10:31:00.498776,Bill Payment,POS,0,0
48018,10910,4890.31,Los Angeles,2020-03-23 22:51:48.371333,Purchase,POS,0,0
48019,43441,4959.92,Moscow,2023-06-21 01:33:40.671692,Withdrawal,POS,0,1
48020,3748,340.71,Dubai,2021-12-29 15:17:52.828516,Deposit,Mobile,0,0
48021,19773,1631.13,New York,2021-07-20 08:54:25.148201,Purchase,Web,0,0
48022,29619,2880.74,Tokyo,2021-04-01 17:46:43.238903,Withdrawal,POS,0,0
48023,43348,8678.59,Tokyo,2022-06-04 06:56:21.915039,Deposit,ATM,0,1
48024,32725,8713.01,Dubai,2023-10-30 15:46:48.354826,Purchase,POS,1,1
48025,8892,9941.3,Chicago,2022-12-05 00:19:04.532947,Deposit,Web,0,1
48026,8763,1469.85,Los Angeles,2024-01-19 16:59:45.521629,Deposit,Web,0,0
48027,1985,289.39,Dubai,2020-12-08 04:02:59.855460,Deposit,ATM,0,1
48028,49864,19.87,Chicago,2024-05-21 13:35:16.143239,Bill Payment,POS,0,0
48029,10282,1406.28,London,2021-05-12 13:15:14.080527,Deposit,Mobile,0,0
48030,30377,6612.33,Miami,2020-05-15 18:04:22.137172,Deposit,Web,0,0
48031,13953,4875.03,San Francisco,2024-04-02 17:27:08.158139,Withdrawal,Web,0,0
48032,38306,2396.75,New York,2020-08-02 20:00:57.837549,Withdrawal,POS,0,0
48033,42399,2894.5,Los Angeles,2023-09-30 15:12:15.122821,Deposit,ATM,0,0
48034,13293,4384.69,Tokyo,2022-08-16 00:44:43.324264,Transfer,ATM,0,1
48035,15055,1778.11,Los Angeles,2020-03-24 03:25:32.137048,Deposit,Crypto Wallet,0,1
48036,44998,8366.89,Los Angeles,2022-08-06 01:17:18.246832,Deposit,POS,1,1
48037,19308,8980.23,Dubai,2024-07-24 12:41:17.332057,Deposit,Web,0,1
48038,40077,303.35,San Francisco,2022-01-04 14:22:58.134472,Deposit,Mobile,0,0
48039,37216,2277.99,Dubai,2020-09-27 04:51:25.646478,Bill Payment,POS,0,1
48040,44387,1743.81,New York,2021-11-11 08:31:49.335710,Withdrawal,POS,0,0
48041,22350,4989.28,Moscow,2022-05-30 14:24:04.430494,Transfer,Mobile,0,0
48042,18567,4035.63,Tokyo,2023-04-07 04:39:00.062421,Transfer,Crypto Wallet,0,1
48043,39738,74.51,Chicago,2020-02-02 12:18:15.633510,Purchase,Web,0,0
48044,7201,9504.97,Moscow,2024-03-27 23:19:13.575599,Transfer,Mobile,0,1
48045,49422,2265.07,London,2021-12-27 13:11:08.278828,Transfer,POS,0,0
48046,35421,8952.23,London,2021-04-01 16:17:26.018946,Purchase,POS,0,0
48047,35590,2973.18,San Francisco,2024-05-10 03:30:41.918624,Purchase,Web,0,1
48048,21851,3187.41,New York,2020-08-06 14:28:46.927388,Deposit,POS,0,0
48049,41417,5841.77,Chicago,2021-02-17 17:03:19.932127,Deposit,Mobile,0,1
48050,21720,8279.08,San Francisco,2021-05-19 07:02:20.003767,Withdrawal,POS,0,0
48051,42650,4603.74,Las Vegas,2022-11-11 04:25:07.454863,Purchase,Web,0,0
48052,9621,4271.99,London,2023-03-20 12:23:06.442214,Withdrawal,ATM,0,0
48053,43278,222.11,Miami,2025-01-19 14:09:34.843949,Deposit,Web,0,0
48054,30337,9434.66,New York,2022-03-22 06:10:28.313530,Withdrawal,Crypto Wallet,0,0
48055,30736,8984.16,New York,2023-03-29 15:37:28.561035,Deposit,ATM,0,0
48056,30111,1201.47,Dubai,2022-01-08 08:51:01.450456,Bill Payment,Mobile,0,1
48057,26633,583.03,Miami,2022-01-21 15:30:52.151064,Purchase,POS,0,0
48058,12352,5918.83,Dubai,2023-09-03 14:18:07.730647,Transfer,ATM,0,1
48059,1372,7688.27,Chicago,2022-12-04 14:05:23.701787,Bill Payment,Crypto Wallet,0,1
48060,3886,2616.89,London,2020-11-14 01:27:56.894120,Deposit,Mobile,0,0
48061,22142,7002.99,San Francisco,2024-03-02 23:50:08.791762,Withdrawal,ATM,0,1
48062,15320,7584.91,Dubai,2024-05-28 06:29:52.945001,Deposit,POS,0,0
48063,7181,7164.93,London,2023-06-20 20:22:05.312754,Bill Payment,Web,0,1
48064,22716,1812.96,London,2021-06-16 14:50:12.016525,Transfer,Web,0,0
48065,10577,764.72,London,2024-01-22 18:51:52.343604,Purchase,Web,0,0
48066,10105,6090.86,Las Vegas,2020-07-06 15:57:16.469948,Deposit,Web,0,1
48067,28792,1530.65,New York,2023-09-27 17:07:04.191962,Withdrawal,ATM,0,0
48068,32883,3717.7,San Francisco,2022-04-23 02:16:03.415362,Transfer,ATM,0,0
48069,1919,4667.71,Moscow,2023-02-05 23:57:22.320968,Purchase,ATM,0,1
48070,25173,6418.98,Tokyo,2024-04-16 08:17:32.248985,Withdrawal,Web,0,1
48071,37780,6391.09,New York,2021-10-14 18:01:55.574473,Purchase,POS,0,1
48072,36741,8777.14,New York,2020-02-15 20:25:58.905305,Deposit,POS,0,1
48073,42143,4445.64,London,2024-03-09 11:04:16.024783,Bill Payment,POS,0,0
48074,18981,707.38,Los Angeles,2022-07-16 02:34:26.462568,Purchase,Crypto Wallet,0,1
48075,4225,6053.33,Miami,2024-04-09 15:02:29.407593,Bill Payment,ATM,0,1
48076,6372,6932.73,London,2024-09-14 05:22:46.173582,Purchase,Web,0,1
48077,2115,1310.84,Los Angeles,2021-01-10 01:05:05.313159,Bill Payment,Mobile,0,1
48078,1666,6593.81,London,2020-01-30 15:18:52.184561,Deposit,POS,0,0
48079,26369,5848.23,San Francisco,2023-08-02 01:29:50.421284,Transfer,Web,0,1
48080,32321,5895.78,Miami,2024-09-26 09:24:45.026692,Purchase,ATM,0,1
48081,6351,1173.31,New York,2024-08-29 00:56:11.879804,Bill Payment,Web,0,1
48082,46804,8725.22,Miami,2020-05-01 08:45:53.342211,Transfer,Web,0,0
48083,26674,6331.62,Las Vegas,2023-12-12 17:24:21.514505,Withdrawal,Crypto Wallet,0,0
48084,48634,6520.34,Moscow,2024-10-07 07:00:51.724411,Bill Payment,POS,0,1
48085,20339,5672.52,Los Angeles,2020-11-04 15:59:37.948673,Withdrawal,Crypto Wallet,0,0
48086,6169,1848.7,Las Vegas,2024-02-27 01:09:24.167595,Deposit,Web,0,0
48087,35121,5587.38,Chicago,2022-03-19 04:00:22.732802,Withdrawal,Mobile,0,1
48088,34911,1392.04,Chicago,2022-04-20 20:01:43.304980,Bill Payment,Web,0,0
48089,39072,4676.28,Chicago,2020-11-28 11:08:17.653064,Withdrawal,ATM,1,1
48090,27111,2470.28,Los Angeles,2022-03-03 12:43:50.295233,Withdrawal,Crypto Wallet,0,0
48091,21460,2766.17,Las Vegas,2021-12-13 05:29:48.670592,Withdrawal,Mobile,0,0
48092,13093,6861.51,Dubai,2022-02-03 12:10:09.722071,Transfer,ATM,0,0
48093,14625,5201.46,Miami,2021-03-03 15:23:54.016587,Bill Payment,Crypto Wallet,0,0
48094,15144,2660.2,Las Vegas,2022-06-01 20:06:00.876947,Bill Payment,POS,0,0
48095,47384,6124.5,Los Angeles,2022-08-06 04:42:59.205470,Transfer,ATM,0,1
48096,35452,9727.61,Chicago,2024-10-18 23:28:18.318392,Withdrawal,ATM,0,0
48097,21133,2974.46,Moscow,2023-06-20 23:27:59.316434,Purchase,Web,0,0
48098,10122,2892.32,Las Vegas,2022-07-30 23:46:32.084194,Bill Payment,POS,0,0
48099,13576,7098.6,Tokyo,2024-06-24 09:24:10.325119,Deposit,Mobile,0,1
48100,31792,2612.72,New York,2022-04-26 06:14:07.183038,Withdrawal,ATM,0,0
48101,18571,7545.32,New York,2021-03-13 02:59:52.155174,Transfer,ATM,0,1
48102,8004,2982.98,Las Vegas,2021-02-06 02:23:19.947839,Withdrawal,Web,0,1
48103,36319,6602.99,Tokyo,2022-02-26 13:14:28.584128,Transfer,ATM,0,0
48104,14543,1774.96,Las Vegas,2021-02-19 23:56:15.685688,Withdrawal,ATM,0,0
48105,27303,8330.22,Chicago,2021-02-13 21:40:35.145234,Deposit,Mobile,0,1
48106,48013,7254.78,Moscow,2025-01-03 11:53:37.630098,Purchase,ATM,0,1
48107,26820,2147.27,San Francisco,2021-07-31 15:57:22.955369,Withdrawal,POS,0,0
48108,6016,2180.26,Las Vegas,2022-06-08 01:05:02.374583,Bill Payment,Web,0,1
48109,6863,3844.03,San Francisco,2024-10-27 02:54:57.237484,Bill Payment,POS,0,0
48110,47084,7524.06,San Francisco,2021-08-07 18:52:16.154614,Transfer,Mobile,0,1
48111,30975,9383.42,Miami,2020-07-02 12:57:40.974134,Purchase,POS,0,1
48112,29402,4159.06,Los Angeles,2023-03-26 20:50:04.690712,Transfer,POS,0,0
48113,21307,9411.52,London,2021-04-08 20:06:47.631056,Bill Payment,POS,0,1
48114,11978,6452.02,Los Angeles,2024-06-30 02:45:13.868602,Purchase,Web,0,1
48115,8890,1098.54,Miami,2020-01-05 15:23:51.638001,Deposit,Crypto Wallet,0,0
48116,10598,1856.01,Las Vegas,2020-09-15 06:24:21.966224,Transfer,Mobile,0,0
48117,18293,129.86,Chicago,2021-11-10 21:09:00.579784,Withdrawal,POS,0,0
48118,5425,9498.83,Miami,2025-02-01 07:52:11.383749,Withdrawal,POS,0,0
48119,13261,1084.08,Las Vegas,2022-12-17 01:06:29.887964,Purchase,ATM,0,1
48120,37905,3822.55,Chicago,2021-05-31 02:39:31.263472,Purchase,Web,0,0
48121,6448,3073.73,Dubai,2025-02-20 08:25:25.676072,Bill Payment,Crypto Wallet,0,1
48122,4534,5148.02,Tokyo,2024-09-19 19:09:15.277946,Purchase,Crypto Wallet,0,1
48123,11821,355.4,San Francisco,2020-02-14 19:56:57.606344,Deposit,POS,0,0
48124,26462,5517.67,Dubai,2021-08-10 09:55:07.261684,Purchase,POS,0,1
48125,11711,744.73,San Francisco,2022-06-30 13:13:04.354631,Bill Payment,Web,0,0
48126,49689,3314.7,San Francisco,2022-11-06 22:36:54.557215,Deposit,ATM,0,0
48127,10259,3072.77,Los Angeles,2024-11-25 01:26:07.291804,Bill Payment,ATM,0,1
48128,8904,7407.53,Tokyo,2020-02-05 01:42:38.671937,Withdrawal,Web,0,0
48129,44145,752.54,San Francisco,2023-05-16 06:20:38.422107,Purchase,POS,0,0
48130,13098,324.54,Chicago,2022-12-04 20:20:53.279072,Deposit,POS,0,0
48131,16022,8151.27,Miami,2021-10-31 06:01:07.713289,Transfer,ATM,0,0
48132,15820,3976.03,Dubai,2022-09-11 19:15:56.713822,Withdrawal,ATM,0,1
48133,13432,1626.62,Chicago,2020-11-22 16:48:19.726021,Withdrawal,POS,0,0
48134,19842,9363.05,Dubai,2023-02-10 23:55:56.398587,Deposit,POS,0,0
48135,33174,8070.16,Miami,2020-01-04 21:01:36.122250,Purchase,Mobile,1,1
48136,49502,7120.65,Moscow,2021-08-16 13:49:49.455206,Bill Payment,ATM,0,1
48137,23513,1323.58,Miami,2021-08-21 01:07:04.398347,Bill Payment,Mobile,0,1
48138,9783,894.58,Tokyo,2024-01-15 19:52:44.033726,Transfer,Crypto Wallet,0,0
48139,34764,7727.37,Tokyo,2020-02-05 12:24:30.526753,Withdrawal,ATM,0,1
48140,29902,1828.24,Chicago,2020-11-08 03:47:40.244939,Bill Payment,Crypto Wallet,0,0
48141,2691,6895.79,New York,2024-11-30 19:00:45.476887,Withdrawal,Crypto Wallet,0,1
48142,40636,5548.87,Moscow,2021-07-17 13:51:37.745709,Deposit,POS,0,1
48143,43880,1646.7,Los Angeles,2020-05-20 16:55:04.511631,Withdrawal,Web,0,0
48144,35958,8924.83,Los Angeles,2024-12-31 22:25:27.071796,Transfer,Mobile,0,1
48145,48483,6327.32,London,2024-07-16 10:52:15.219124,Withdrawal,Crypto Wallet,0,0
48146,30342,1722.75,New York,2022-10-18 17:45:45.783104,Bill Payment,Crypto Wallet,0,0
48147,14367,7059.36,Las Vegas,2023-09-21 15:06:00.265514,Deposit,Web,0,1
48148,6176,4306.92,Dubai,2020-06-02 01:48:40.276326,Purchase,Mobile,0,1
48149,42788,3088.83,Los Angeles,2023-02-05 14:27:20.869941,Withdrawal,Web,0,0
48150,21017,1418.09,Moscow,2024-08-16 22:31:23.298770,Bill Payment,Web,0,0
48151,7167,5777.95,Dubai,2020-11-08 08:47:50.588408,Purchase,ATM,0,1
48152,42090,3801.03,Las Vegas,2024-11-26 15:01:58.869514,Bill Payment,POS,0,0
48153,26393,5699.09,Dubai,2021-02-01 02:57:12.982143,Purchase,Web,0,1
48154,46148,2029.91,Dubai,2023-05-06 05:24:49.987373,Transfer,Web,0,0
48155,27048,6135.45,Miami,2021-10-11 12:00:56.975277,Deposit,Mobile,0,1
48156,7354,9254.08,Dubai,2021-10-04 00:51:29.156499,Bill Payment,Web,0,1
48157,13732,1908.08,Miami,2023-02-03 02:39:28.734877,Withdrawal,Crypto Wallet,0,1
48158,1404,8665.56,London,2022-10-08 04:11:06.710594,Transfer,Mobile,0,1
48159,31995,1904.8,New York,2024-06-05 15:17:42.353723,Withdrawal,ATM,0,0
48160,24733,7148.97,London,2022-10-16 20:52:43.501210,Purchase,Web,1,1
48161,13715,5573.63,San Francisco,2020-03-23 09:20:43.391938,Bill Payment,ATM,0,1
48162,7620,3088.84,Moscow,2020-06-10 00:35:21.685063,Withdrawal,Web,0,1
48163,28164,9812.27,Miami,2023-04-15 18:28:42.728566,Transfer,Crypto Wallet,0,1
48164,25945,2357.23,Las Vegas,2020-07-08 03:39:10.673936,Purchase,ATM,0,1
48165,34550,5309.83,Chicago,2020-11-17 19:26:05.518385,Withdrawal,Crypto Wallet,0,1
48166,13795,4776.08,London,2024-01-11 16:26:26.083898,Deposit,POS,1,1
48167,47321,4317.76,Chicago,2024-05-29 03:03:42.334141,Transfer,Mobile,0,1
48168,10543,8048.68,London,2025-02-02 05:00:13.617646,Transfer,POS,0,1
48169,34286,8630.54,San Francisco,2021-02-26 01:28:43.233834,Withdrawal,Web,0,0
48170,34762,936.85,Las Vegas,2021-07-09 20:58:29.066974,Transfer,Web,0,0
48171,19251,5574.65,London,2024-06-24 10:18:08.590011,Deposit,Mobile,1,1
48172,39835,3075.33,New York,2023-09-24 03:32:36.327599,Deposit,Mobile,0,0
48173,44904,2876.67,Miami,2023-03-05 21:24:45.938539,Transfer,Web,0,0
48174,27332,5773.32,New York,2021-11-21 22:37:59.930571,Deposit,ATM,0,1
48175,11876,9998.36,Miami,2023-09-12 10:27:30.186432,Transfer,ATM,0,0
48176,26263,5459.19,Chicago,2021-07-10 23:25:34.686352,Purchase,POS,0,1
48177,11899,6621.52,San Francisco,2020-05-15 07:58:45.810081,Bill Payment,POS,0,1
48178,9877,6701.51,Miami,2025-01-09 03:24:30.997433,Purchase,POS,0,0
48179,4294,3083.94,Dubai,2023-02-18 14:55:39.487231,Purchase,POS,0,1
48180,16559,7139.35,Tokyo,2024-03-17 12:48:13.341126,Bill Payment,Web,0,1
48181,33262,8447.69,San Francisco,2020-07-04 07:20:39.918591,Transfer,Crypto Wallet,0,0
48182,13312,6724.89,Miami,2022-08-01 01:24:56.615017,Deposit,Mobile,0,1
48183,44672,4261.0,London,2023-07-19 07:45:18.886547,Purchase,Mobile,0,0
48184,43726,686.96,San Francisco,2022-01-12 18:47:54.066167,Withdrawal,Crypto Wallet,0,0
48185,27964,4333.77,Tokyo,2024-03-06 09:22:39.806755,Withdrawal,Web,1,1
48186,36600,3249.02,New York,2024-09-02 08:19:23.709604,Transfer,Mobile,0,0
48187,40866,4298.69,Tokyo,2024-11-04 12:43:13.472489,Bill Payment,POS,0,0
48188,7515,9273.67,London,2021-09-08 18:06:07.006179,Withdrawal,Mobile,0,1
48189,37475,8563.74,Dubai,2022-10-21 01:15:44.838659,Bill Payment,POS,0,0
48190,40124,8021.84,Tokyo,2021-10-23 20:24:09.933639,Withdrawal,POS,0,0
48191,36990,1046.73,Dubai,2020-04-18 01:47:56.724908,Transfer,Crypto Wallet,0,0
48192,40455,3082.86,Dubai,2022-01-02 05:33:21.861041,Bill Payment,Mobile,0,1
48193,44481,4818.54,London,2020-09-11 16:43:58.751888,Bill Payment,ATM,0,0
48194,46477,5545.02,Los Angeles,2023-10-01 00:35:12.720288,Transfer,Mobile,0,0
48195,17375,3905.47,New York,2020-03-05 10:56:17.010419,Deposit,Web,0,0
48196,42876,3237.53,New York,2020-09-21 20:57:40.382690,Withdrawal,Mobile,0,0
48197,25640,1650.88,London,2022-11-02 21:48:54.950066,Bill Payment,Web,0,0
48198,22301,859.22,Moscow,2020-06-11 12:11:48.383838,Withdrawal,ATM,0,1
48199,21365,9648.16,Las Vegas,2021-10-21 04:41:45.248473,Withdrawal,POS,0,1
48200,28018,8086.1,Los Angeles,2021-02-25 05:27:12.752605,Purchase,Web,0,1
48201,42749,4673.75,Moscow,2021-11-28 19:15:35.484034,Withdrawal,Crypto Wallet,0,1
48202,10705,5365.97,Miami,2022-02-26 16:43:58.794039,Purchase,ATM,0,1
48203,39736,5020.08,Miami,2020-03-17 07:22:26.521019,Bill Payment,POS,0,1
48204,4496,6975.2,Los Angeles,2020-01-05 09:30:13.211148,Purchase,Crypto Wallet,0,1
48205,36731,8948.9,Chicago,2021-05-22 07:08:33.008229,Deposit,Mobile,0,0
48206,36129,7341.81,Miami,2020-01-24 02:48:02.355951,Bill Payment,Mobile,0,1
48207,2809,7131.16,Dubai,2021-11-19 13:05:35.260277,Deposit,Crypto Wallet,0,0
48208,49898,5175.33,Chicago,2022-02-14 03:39:45.834646,Deposit,Web,0,0
48209,13159,5145.66,San Francisco,2021-07-12 05:05:02.210228,Withdrawal,Crypto Wallet,0,1
48210,24269,5715.3,Chicago,2020-01-31 15:38:35.466300,Withdrawal,POS,0,0
48211,18463,5809.06,San Francisco,2023-12-30 12:29:56.920371,Withdrawal,Crypto Wallet,0,0
48212,21810,8592.83,Dubai,2021-05-28 17:59:49.262078,Withdrawal,Mobile,0,0
48213,43181,2256.04,London,2024-02-21 18:46:21.526868,Withdrawal,Web,0,0
48214,10919,4568.42,Moscow,2022-10-03 00:04:04.661070,Withdrawal,Mobile,0,1
48215,43319,3260.48,Dubai,2020-06-21 09:23:38.033519,Purchase,Web,0,1
48216,26262,5585.84,Chicago,2020-04-16 02:31:56.315040,Purchase,Crypto Wallet,0,1
48217,49637,8935.1,New York,2021-09-22 16:56:53.945220,Deposit,POS,0,1
48218,14789,9624.65,Moscow,2024-10-24 22:51:14.549629,Bill Payment,Mobile,0,1
48219,20951,2438.64,New York,2022-02-26 03:43:12.705715,Transfer,POS,0,1
48220,16219,7599.84,Moscow,2023-01-27 09:39:13.048930,Bill Payment,ATM,0,0
48221,20628,3024.98,Moscow,2024-08-04 16:39:08.898875,Bill Payment,POS,0,1
48222,3276,8882.92,Tokyo,2024-04-03 15:56:43.122051,Transfer,Crypto Wallet,0,1
48223,32517,8475.93,Dubai,2021-11-11 18:41:22.177768,Deposit,Web,0,1
48224,41884,5475.56,Tokyo,2021-04-14 00:35:28.948513,Bill Payment,POS,0,1
48225,42861,2236.9,Tokyo,2024-11-09 17:30:27.975663,Transfer,Web,0,0
48226,40643,9103.25,Moscow,2024-02-13 10:33:12.727488,Withdrawal,Mobile,0,1
48227,17277,3992.43,Los Angeles,2021-12-14 21:14:46.072576,Withdrawal,POS,0,0
48228,14401,2985.52,Las Vegas,2022-09-18 02:47:39.239729,Transfer,ATM,0,1
48229,7263,3567.02,New York,2022-07-12 20:49:04.321089,Purchase,Mobile,0,0
48230,42898,4223.76,Dubai,2022-07-13 16:05:31.865970,Withdrawal,POS,0,1
48231,23408,4021.45,Miami,2024-04-20 12:43:46.948732,Transfer,Mobile,0,0
48232,45177,7294.82,New York,2022-12-02 20:43:51.209934,Transfer,ATM,0,0
48233,41428,9220.02,Dubai,2020-03-11 21:43:44.620990,Transfer,Mobile,0,0
48234,41342,2731.5,Tokyo,2024-01-17 03:57:10.220355,Purchase,Web,0,1
48235,37405,5665.47,Miami,2020-08-15 12:43:04.974336,Transfer,ATM,0,0
48236,1244,3916.18,Moscow,2021-05-14 11:41:09.864565,Deposit,Mobile,0,0
48237,9923,9711.04,Chicago,2023-01-13 12:37:44.190415,Purchase,Crypto Wallet,0,1
48238,9055,8234.99,Las Vegas,2020-01-24 00:14:01.678478,Deposit,Mobile,0,1
48239,7547,1003.67,Los Angeles,2022-07-19 22:27:44.200236,Purchase,Mobile,0,0
48240,26863,5247.54,Dubai,2022-08-23 17:15:48.710617,Transfer,Mobile,0,0
48241,45061,2335.79,Dubai,2020-01-07 05:39:44.265282,Bill Payment,Web,0,1
48242,21080,1689.34,Dubai,2021-08-11 13:06:45.185619,Withdrawal,ATM,0,1
48243,37466,5741.75,Moscow,2023-05-15 17:51:53.514604,Withdrawal,Web,0,1
48244,10620,8163.77,San Francisco,2022-02-07 20:12:16.934208,Bill Payment,Crypto Wallet,0,1
48245,49318,8447.4,London,2023-05-28 11:37:05.908146,Purchase,Crypto Wallet,0,0
48246,45065,3976.71,San Francisco,2021-09-26 23:46:23.957580,Bill Payment,POS,0,0
48247,28332,9900.09,Chicago,2020-12-09 08:18:10.263180,Purchase,POS,0,1
48248,38949,3603.83,Miami,2025-01-26 11:48:01.791144,Withdrawal,POS,0,0
48249,40020,2023.54,Tokyo,2021-11-17 04:50:52.809862,Bill Payment,Mobile,0,1
48250,16261,286.16,Tokyo,2023-09-10 18:12:30.462536,Bill Payment,ATM,0,0
48251,8268,401.13,Dubai,2020-12-03 21:44:23.584958,Withdrawal,Mobile,0,1
48252,34564,9246.36,New York,2024-07-15 04:01:17.537816,Transfer,Crypto Wallet,0,1
48253,48572,5226.08,Moscow,2024-12-31 23:48:58.971694,Withdrawal,POS,0,0
48254,34181,4898.22,Moscow,2021-10-28 19:55:55.587428,Bill Payment,Web,0,1
48255,5800,3489.62,San Francisco,2024-09-24 02:40:16.293442,Transfer,ATM,0,0
48256,22903,6365.6,Chicago,2023-02-10 23:03:24.877208,Deposit,Mobile,0,1
48257,24229,8554.71,Las Vegas,2021-06-18 11:01:59.468293,Withdrawal,POS,0,1
48258,14382,5270.2,Moscow,2024-02-12 00:46:08.647594,Bill Payment,Web,0,1
48259,20702,9680.44,Chicago,2022-12-05 20:57:27.620651,Purchase,ATM,0,0
48260,39110,4033.81,Las Vegas,2021-05-02 21:02:42.974624,Withdrawal,Web,0,0
48261,24313,7709.61,New York,2024-05-13 05:47:51.314296,Purchase,Crypto Wallet,0,0
48262,25807,41.15,San Francisco,2024-07-27 17:46:19.166090,Deposit,Mobile,0,0
48263,17456,4124.1,Tokyo,2022-12-30 13:41:13.166593,Transfer,Web,0,0
48264,17477,1233.56,New York,2021-09-06 12:04:04.541124,Purchase,Web,0,0
48265,17431,5849.44,Tokyo,2021-07-14 15:53:07.554760,Purchase,Web,0,0
48266,10471,3370.13,Las Vegas,2022-06-08 00:56:25.268687,Transfer,Web,0,1
