Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
CUST4465,24.79,Male,Headphones,Books,524.41,New York,XL,Green,Fall,2.4,No,Overnight,Yes,No,37.0,Credit Card,Monthly
CUST4466,65.86,Female,Shoes,Electronics,464.0,Houston,S,White,Fall,1.3,No,Express,Yes,Yes,26.0,Debit Card,Monthly
CUST4467,23.87,Male,Bag,Electronics,382.51,Houston,XL,Green,Summer,3.7,No,Standard,Yes,No,12.0,PayPal,Monthly
CUST4468,39.39,Female,Laptop,Accessories,50.08,Chicago,L,Black,Fall,2.3,No,Overnight,No,Yes,41.0,PayPal,Weekly
CUST4469,20.39,Female,Headphones,Electronics,34.65,New York,XL,White,Summer,3.3,No,Standard,Yes,Yes,49.0,PayPal,Weekly
CUST4470,31.6,Male,Headphones,Electronics,842.07,Houston,L,Green,Fall,4.0,No,Express,No,No,49.0,Credit Card,Monthly
CUST4471,34.34,Male,Shoes,Apparel,598.88,Phoenix,XL,White,Fall,3.8,No,Express,No,Yes,29.0,Credit Card,Weekly
CUST4472,54.64,Male,Laptop,Apparel,868.5,New York,XL,White,Winter,2.1,Yes,Overnight,Yes,No,7.0,Debit Card,Quarterly
CUST4473,53.25,Male,Headphones,Books,919.95,Los Angeles,XL,Red,Spring,4.3,Yes,Standard,No,Yes,34.0,Credit Card,Quarterly
CUST4474,57.91,Male,Headphones,Books,678.35,Phoenix,XL,Black,Spring,2.6,Yes,Standard,No,No,37.0,Cash,Quarterly
CUST4475,47.99,Male,Headphones,Electronics,716.29,Chicago,L,Blue,Spring,5.0,Yes,Standard,Yes,No,49.0,Credit Card,Monthly
CUST4476,47.38,Male,Shoes,Footwear,126.09,Los Angeles,S,Blue,Fall,5.0,No,Overnight,No,No,0.0,Credit Card,Weekly
CUST4477,68.85,Female,T-shirt,Footwear,550.0,New York,XL,White,Spring,2.7,Yes,Express,Yes,Yes,11.0,Cash,Monthly
CUST4478,52.83,Female,Bag,Electronics,818.74,Chicago,M,Red,Fall,4.1,No,Express,No,No,15.0,PayPal,Monthly
CUST4479,35.59,Female,Bag,Apparel,193.4,New York,M,Green,Summer,1.6,No,Overnight,No,Yes,45.0,PayPal,Monthly
CUST4480,45.2,Female,Book,Books,386.8,New York,L,Red,Winter,4.3,Yes,Standard,No,No,24.0,Debit Card,Weekly
CUST4481,54.43,Female,Laptop,Books,97.48,Houston,L,Green,Summer,1.0,No,Standard,Yes,No,49.0,Credit Card,Weekly
CUST4482,22.95,Male,Book,Electronics,66.4,Chicago,S,Red,Spring,2.0,Yes,Overnight,Yes,Yes,39.0,PayPal,Quarterly
CUST4483,52.41,Male,Smartphone,Footwear,725.88,Los Angeles,S,Red,Winter,4.9,Yes,Overnight,No,No,35.0,Cash,Quarterly
CUST4484,30.93,Male,T-shirt,Accessories,898.25,Houston,L,Red,Summer,1.7,No,Express,Yes,No,40.0,PayPal,Weekly
CUST4485,35.98,Male,Book,Footwear,292.92,New York,M,Red,Winter,4.5,No,Express,No,No,1.0,Cash,Weekly
CUST4486,53.17,Male,Bag,Electronics,322.73,New York,M,Black,Winter,4.9,No,Express,Yes,No,40.0,Credit Card,Weekly
CUST4487,38.01,Male,Bag,Electronics,247.75,Houston,L,White,Winter,4.5,Yes,Standard,Yes,Yes,31.0,Cash,Monthly
CUST4488,61.63,Female,Bag,Books,943.69,New York,M,Red,Winter,3.9,No,Standard,Yes,Yes,10.0,Debit Card,Weekly
CUST4489,47.03,Female,Headphones,Accessories,591.68,Los Angeles,XL,Red,Spring,2.5,No,Express,No,Yes,39.0,PayPal,Quarterly
CUST4490,69.37,Female,Book,Books,756.34,Los Angeles,L,Blue,Fall,3.2,No,Overnight,Yes,Yes,11.0,PayPal,Weekly
CUST4491,20.84,Female,Bag,Books,787.24,Chicago,M,Green,Fall,2.3,No,Standard,No,Yes,47.0,Cash,Monthly
CUST4492,51.46,Male,T-shirt,Books,279.98,New York,XL,Blue,Winter,3.0,Yes,Standard,Yes,Yes,47.0,Cash,Quarterly
CUST4493,26.16,Male,T-shirt,Electronics,784.12,Phoenix,M,White,Fall,1.0,Yes,Overnight,Yes,Yes,10.0,Cash,Weekly
CUST4494,62.14,Female,T-shirt,Books,767.6,Chicago,M,Green,Winter,1.3,No,Standard,Yes,Yes,18.0,PayPal,Quarterly
CUST4495,62.3,Female,Shoes,Apparel,552.58,Los Angeles,M,Green,Summer,3.4,No,Express,No,Yes,10.0,Debit Card,Monthly
CUST4496,63.21,Female,Bag,Footwear,142.56,Chicago,S,Green,Winter,4.0,Yes,Express,No,Yes,41.0,Credit Card,Quarterly
CUST4497,21.89,Female,Smartphone,Apparel,318.29,Los Angeles,S,Green,Fall,3.4,No,Express,Yes,Yes,12.0,Cash,Monthly
CUST4498,43.57,Female,T-shirt,Apparel,411.62,New York,L,Red,Summer,2.4,No,Standard,Yes,Yes,37.0,Cash,Quarterly
CUST4499,30.53,Male,Shoes,Footwear,982.53,Phoenix,M,Green,Summer,1.2,Yes,Standard,Yes,No,5.0,Debit Card,Monthly
CUST4500,68.45,Male,Headphones,Books,319.81,Phoenix,S,Green,Fall,4.6,No,Standard,No,No,47.0,PayPal,Quarterly
CUST4501,20.62,Male,T-shirt,Accessories,677.9,Los Angeles,XL,Blue,Fall,2.2,No,Overnight,No,Yes,29.0,Debit Card,Weekly
CUST4502,29.58,Male,Bag,Footwear,102.17,Phoenix,S,Red,Fall,2.8,No,Standard,No,Yes,40.0,Debit Card,Weekly
CUST4503,51.45,Male,Shoes,Electronics,8.63,Los Angeles,L,Black,Spring,1.2,No,Express,Yes,Yes,1.0,PayPal,Quarterly
CUST4504,38.97,Female,Headphones,Electronics,734.67,Chicago,L,White,Spring,4.7,No,Standard,No,No,39.0,Cash,Quarterly
CUST4505,30.22,Female,Book,Accessories,994.61,Phoenix,XL,Red,Spring,3.7,Yes,Express,No,Yes,28.0,Credit Card,Monthly
CUST4506,41.87,Male,Smartphone,Books,459.76,Chicago,M,White,Winter,1.9,No,Overnight,No,Yes,26.0,Credit Card,Weekly
CUST4507,59.67,Male,Shoes,Electronics,752.84,Phoenix,XL,Blue,Fall,3.0,Yes,Express,Yes,Yes,43.0,Credit Card,Quarterly
CUST4508,41.3,Male,Bag,Books,916.42,New York,S,Green,Winter,4.0,No,Express,No,Yes,45.0,Credit Card,Monthly
CUST4509,62.54,Male,T-shirt,Books,8.49,Los Angeles,S,Green,Summer,4.8,No,Overnight,Yes,No,27.0,Cash,Weekly
CUST4510,41.25,Female,T-shirt,Apparel,818.28,New York,L,Red,Summer,4.6,No,Express,Yes,No,39.0,Debit Card,Weekly
CUST4511,24.17,Male,Smartphone,Footwear,282.55,New York,XL,White,Spring,4.0,Yes,Express,No,Yes,27.0,Credit Card,Monthly
CUST4512,43.86,Female,Headphones,Electronics,332.78,Chicago,S,Green,Summer,4.6,Yes,Standard,No,No,35.0,Cash,Weekly
CUST4513,51.98,Female,Smartphone,Footwear,743.48,New York,S,White,Fall,3.8,No,Standard,No,Yes,28.0,PayPal,Quarterly
CUST4514,23.34,Female,Headphones,Footwear,382.29,Houston,L,Green,Summer,1.2,Yes,Express,No,Yes,49.0,PayPal,Weekly
CUST4515,39.44,Female,Smartphone,Accessories,834.92,Phoenix,S,Black,Summer,3.8,Yes,Overnight,Yes,No,23.0,Cash,Weekly
CUST4516,46.97,Female,Smartphone,Books,334.75,New York,S,Red,Fall,3.7,No,Overnight,Yes,Yes,7.0,Debit Card,Monthly
CUST4517,18.01,Female,T-shirt,Accessories,903.42,New York,S,Green,Spring,2.8,No,Overnight,Yes,Yes,9.0,Credit Card,Quarterly
CUST4518,22.73,Female,Smartphone,Apparel,50.85,Chicago,S,Black,Summer,4.6,No,Express,Yes,No,29.0,Cash,Quarterly
CUST4519,49.42,Male,Laptop,Accessories,435.69,Los Angeles,XL,White,Winter,1.1,No,Overnight,Yes,Yes,44.0,Credit Card,Monthly
CUST4520,50.19,Male,Headphones,Electronics,897.4,New York,M,Green,Summer,3.5,No,Standard,Yes,Yes,24.0,PayPal,Weekly
CUST4521,33.84,Female,Laptop,Accessories,392.98,Los Angeles,XL,Red,Spring,2.0,Yes,Express,Yes,No,2.0,Credit Card,Monthly
CUST4522,44.43,Male,Headphones,Footwear,272.33,New York,S,Black,Fall,3.8,No,Standard,No,No,30.0,Cash,Weekly
CUST4523,28.76,Female,Smartphone,Footwear,78.46,Chicago,S,Red,Winter,2.7,No,Standard,Yes,No,45.0,PayPal,Weekly
CUST4524,52.92,Male,Book,Footwear,905.46,New York,S,Green,Spring,3.7,No,Express,Yes,Yes,12.0,Credit Card,Weekly
CUST4525,67.42,Male,Laptop,Electronics,396.02,Houston,M,White,Fall,1.4,Yes,Express,Yes,No,40.0,Credit Card,Weekly
CUST4526,36.89,Male,Laptop,Footwear,374.11,Houston,XL,Black,Winter,1.4,No,Express,Yes,Yes,33.0,Cash,Weekly
CUST4527,20.82,Male,Smartphone,Accessories,868.17,Chicago,L,White,Fall,3.7,No,Standard,No,No,42.0,Credit Card,Monthly
CUST4528,29.59,Female,Smartphone,Books,710.41,Phoenix,M,Green,Fall,1.1,Yes,Overnight,Yes,Yes,20.0,PayPal,Quarterly
CUST4529,41.63,Male,Bag,Apparel,705.56,Houston,L,Green,Summer,2.9,No,Express,Yes,No,44.0,PayPal,Quarterly
CUST4530,47.13,Male,Laptop,Apparel,892.35,Chicago,XL,Blue,Fall,3.5,No,Standard,Yes,No,5.0,PayPal,Quarterly
CUST4531,50.23,Female,Shoes,Books,942.88,Houston,L,White,Fall,4.2,No,Overnight,No,Yes,2.0,Credit Card,Quarterly
CUST4532,42.6,Female,Smartphone,Footwear,986.85,Los Angeles,XL,White,Winter,4.0,No,Overnight,No,No,9.0,Cash,Monthly
CUST4533,52.17,Female,Shoes,Books,6.58,Los Angeles,M,Blue,Fall,2.5,No,Overnight,No,No,14.0,PayPal,Monthly
CUST4534,55.23,Male,Smartphone,Electronics,449.79,Phoenix,M,Green,Winter,2.1,No,Express,Yes,No,21.0,Debit Card,Monthly
CUST4535,23.93,Female,T-shirt,Electronics,327.31,Chicago,L,Red,Winter,2.9,No,Overnight,No,No,23.0,Debit Card,Quarterly
CUST4536,57.48,Male,Bag,Footwear,401.83,Los Angeles,L,Red,Spring,4.4,No,Standard,No,Yes,21.0,Credit Card,Quarterly
CUST4537,29.53,Male,Book,Electronics,818.86,Chicago,M,White,Spring,3.0,No,Overnight,Yes,Yes,10.0,Cash,Quarterly
CUST4538,35.75,Female,Headphones,Footwear,916.73,Phoenix,L,Blue,Spring,2.2,No,Standard,No,Yes,2.0,Cash,Monthly
CUST4539,61.15,Male,Smartphone,Books,272.52,New York,XL,White,Fall,1.7,Yes,Express,Yes,No,11.0,Credit Card,Monthly
CUST4540,68.15,Male,Laptop,Footwear,620.52,New York,S,Blue,Winter,3.0,Yes,Overnight,Yes,Yes,3.0,Credit Card,Weekly
CUST4541,33.18,Female,T-shirt,Accessories,46.75,New York,M,Red,Spring,4.7,No,Overnight,No,Yes,19.0,Credit Card,Weekly
CUST4542,45.14,Male,T-shirt,Footwear,617.1,Chicago,S,Green,Winter,4.5,No,Overnight,No,Yes,3.0,Cash,Monthly
CUST4543,54.51,Male,T-shirt,Accessories,370.45,New York,L,Red,Spring,4.5,Yes,Standard,No,No,29.0,PayPal,Monthly
CUST4544,20.38,Male,Laptop,Footwear,563.89,New York,XL,Black,Spring,4.0,Yes,Express,No,No,13.0,PayPal,Weekly
CUST4545,26.54,Female,Headphones,Electronics,198.67,Chicago,XL,White,Fall,4.0,No,Express,No,Yes,20.0,Debit Card,Weekly
CUST4546,25.3,Female,T-shirt,Electronics,422.59,Houston,S,Blue,Fall,3.0,Yes,Express,Yes,Yes,2.0,PayPal,Quarterly
CUST4547,55.28,Male,Headphones,Footwear,206.29,Houston,L,Blue,Summer,4.6,No,Express,No,Yes,32.0,Debit Card,Quarterly
CUST4548,55.52,Female,T-shirt,Accessories,556.19,Chicago,XL,White,Summer,2.4,Yes,Standard,Yes,No,35.0,PayPal,Weekly
CUST4549,23.56,Male,Laptop,Electronics,381.03,Los Angeles,M,Blue,Summer,1.4,Yes,Overnight,Yes,Yes,47.0,Cash,Weekly
CUST4550,49.76,Male,Laptop,Accessories,726.99,Houston,XL,Black,Winter,2.4,No,Express,No,No,37.0,Cash,Quarterly
CUST4551,27.75,Male,T-shirt,Accessories,566.78,Phoenix,XL,White,Spring,1.2,Yes,Overnight,Yes,No,42.0,Credit Card,Monthly
CUST4552,66.37,Male,Book,Electronics,408.23,Phoenix,L,Black,Spring,4.6,No,Overnight,No,No,41.0,Debit Card,Monthly
CUST4553,38.43,Female,T-shirt,Electronics,391.47,Houston,M,Red,Fall,2.6,No,Express,No,No,14.0,Credit Card,Quarterly
CUST4554,41.77,Male,Bag,Books,461.82,New York,M,White,Fall,4.7,Yes,Overnight,No,Yes,14.0,Cash,Weekly
CUST4555,58.63,Male,Headphones,Accessories,20.35,Chicago,S,Green,Fall,1.3,Yes,Standard,No,Yes,3.0,PayPal,Monthly
CUST4556,55.27,Female,Book,Books,237.91,Houston,M,Blue,Winter,2.4,No,Express,Yes,Yes,27.0,Cash,Weekly
CUST4557,23.6,Male,Book,Apparel,436.28,Los Angeles,S,Red,Summer,2.9,No,Express,No,No,4.0,Debit Card,Monthly
CUST4558,39.55,Female,T-shirt,Footwear,557.64,Phoenix,XL,Green,Winter,3.8,No,Overnight,Yes,Yes,5.0,Credit Card,Weekly
CUST4559,66.18,Male,T-shirt,Accessories,898.22,Chicago,M,Blue,Fall,2.5,No,Standard,Yes,Yes,13.0,Cash,Quarterly
CUST4560,61.55,Male,Shoes,Apparel,567.92,Chicago,XL,Red,Winter,2.7,Yes,Overnight,No,Yes,8.0,PayPal,Monthly
CUST4561,48.62,Male,Book,Books,475.12,New York,XL,White,Winter,2.7,No,Standard,Yes,No,39.0,Debit Card,Weekly
CUST4562,58.15,Male,Book,Electronics,995.03,Los Angeles,L,Green,Fall,4.4,Yes,Express,Yes,No,9.0,PayPal,Weekly
CUST4563,41.43,Male,Laptop,Accessories,662.11,Phoenix,M,White,Summer,2.7,No,Overnight,Yes,Yes,17.0,Debit Card,Quarterly
CUST4564,52.24,Female,Bag,Footwear,487.87,New York,M,Green,Winter,4.9,No,Express,No,No,23.0,Debit Card,Quarterly
CUST4565,67.72,Male,Laptop,Apparel,616.29,Houston,L,Green,Winter,4.6,Yes,Express,No,Yes,1.0,PayPal,Weekly
CUST4566,25.0,Male,Bag,Accessories,367.26,Houston,XL,Green,Fall,4.9,Yes,Standard,Yes,Yes,5.0,Debit Card,Monthly
CUST4567,43.94,Male,Bag,Books,374.14,Chicago,L,Green,Summer,3.3,No,Overnight,No,Yes,25.0,PayPal,Quarterly
CUST4568,45.58,Female,Headphones,Books,593.41,New York,L,Black,Winter,2.7,No,Express,Yes,Yes,2.0,PayPal,Monthly
CUST4569,20.53,Male,Shoes,Accessories,184.71,Los Angeles,M,Red,Fall,4.0,Yes,Express,No,No,25.0,Credit Card,Quarterly
CUST4570,66.64,Female,Bag,Footwear,456.27,Los Angeles,XL,Black,Winter,2.6,Yes,Standard,No,No,17.0,Debit Card,Monthly
CUST4571,61.62,Male,Headphones,Apparel,82.15,Phoenix,M,Black,Fall,2.6,No,Express,No,No,15.0,Debit Card,Quarterly
CUST4572,43.11,Female,Smartphone,Books,457.2,Chicago,L,Black,Spring,1.1,No,Express,Yes,No,43.0,Debit Card,Monthly
CUST4573,44.43,Female,Book,Books,380.17,Phoenix,S,Green,Summer,3.3,No,Express,Yes,Yes,1.0,Credit Card,Weekly
CUST4574,65.9,Male,Bag,Electronics,694.75,Houston,S,Green,Fall,2.5,No,Express,Yes,No,8.0,Cash,Quarterly
CUST4575,27.21,Female,Smartphone,Footwear,240.56,Phoenix,S,Blue,Summer,1.5,Yes,Overnight,No,No,37.0,PayPal,Weekly
CUST4576,48.08,Female,Headphones,Electronics,27.17,New York,M,White,Spring,2.7,No,Express,No,No,46.0,PayPal,Quarterly
CUST4577,55.99,Male,T-shirt,Footwear,91.54,Chicago,S,White,Winter,4.5,Yes,Overnight,No,Yes,46.0,Debit Card,Quarterly
CUST4578,24.68,Female,Book,Apparel,434.45,Chicago,XL,Red,Spring,1.3,No,Express,No,No,9.0,Debit Card,Weekly
CUST4579,38.15,Male,Laptop,Books,703.03,Chicago,S,Black,Summer,1.8,Yes,Overnight,Yes,Yes,35.0,Debit Card,Monthly
CUST4580,49.23,Male,Smartphone,Electronics,988.31,Los Angeles,S,White,Summer,2.3,Yes,Standard,Yes,Yes,42.0,Debit Card,Weekly
CUST4581,63.9,Male,T-shirt,Electronics,457.28,Houston,L,White,Fall,4.9,No,Overnight,No,Yes,8.0,PayPal,Quarterly
CUST4582,44.21,Male,Laptop,Apparel,963.58,New York,XL,Black,Spring,1.7,No,Overnight,Yes,No,34.0,Cash,Monthly
CUST4583,38.0,Male,Laptop,Footwear,524.37,Phoenix,S,Green,Fall,2.0,Yes,Express,No,No,42.0,Debit Card,Quarterly
CUST4584,68.93,Male,Bag,Footwear,561.27,Houston,L,Red,Summer,2.5,No,Express,No,No,8.0,PayPal,Weekly
CUST4585,65.63,Female,Smartphone,Accessories,873.32,Los Angeles,S,White,Summer,1.3,No,Overnight,Yes,Yes,39.0,PayPal,Weekly
CUST4586,57.64,Female,Smartphone,Books,383.24,Los Angeles,S,White,Winter,1.6,Yes,Standard,Yes,Yes,36.0,Credit Card,Weekly
CUST4587,32.23,Female,Laptop,Accessories,306.21,Houston,L,Green,Summer,2.6,No,Express,No,Yes,47.0,Cash,Quarterly
CUST4588,68.11,Female,Laptop,Electronics,83.27,New York,L,Green,Summer,2.6,No,Standard,No,No,33.0,Cash,Monthly
CUST4589,68.47,Male,Headphones,Footwear,855.51,Los Angeles,M,White,Spring,3.4,No,Overnight,Yes,Yes,12.0,Debit Card,Quarterly
CUST4590,41.55,Male,Smartphone,Footwear,762.25,Chicago,M,White,Fall,1.3,No,Overnight,No,No,43.0,Cash,Weekly
CUST4591,24.94,Male,Smartphone,Books,980.5,Chicago,XL,Black,Spring,1.6,Yes,Overnight,Yes,Yes,35.0,Cash,Quarterly
CUST4592,39.46,Female,Headphones,Footwear,573.78,Houston,S,Red,Winter,3.8,No,Overnight,Yes,No,11.0,Cash,Quarterly
CUST4593,54.4,Male,Laptop,Accessories,934.85,Chicago,XL,Green,Winter,4.6,No,Standard,No,No,3.0,Debit Card,Quarterly
CUST4594,56.92,Female,Book,Accessories,941.04,Chicago,M,Black,Spring,2.8,Yes,Express,No,No,19.0,Credit Card,Weekly
CUST4595,33.54,Male,Book,Electronics,785.05,Houston,S,White,Winter,4.0,No,Express,Yes,No,48.0,PayPal,Monthly
CUST4596,54.48,Male,Shoes,Electronics,364.4,Houston,M,Red,Fall,2.2,No,Express,Yes,Yes,12.0,Debit Card,Monthly
CUST4597,62.76,Female,Shoes,Accessories,512.94,Houston,M,Red,Spring,4.4,Yes,Overnight,No,Yes,8.0,Cash,Quarterly
CUST4598,55.02,Male,Smartphone,Accessories,971.66,Los Angeles,L,White,Fall,3.8,Yes,Overnight,Yes,Yes,23.0,Credit Card,Weekly
CUST4599,66.65,Female,T-shirt,Apparel,122.19,New York,XL,Black,Summer,2.6,No,Standard,No,No,38.0,PayPal,Monthly
CUST4600,50.89,Male,Headphones,Footwear,489.22,Chicago,M,Black,Spring,2.9,Yes,Standard,No,No,40.0,Debit Card,Weekly
CUST4601,28.45,Male,Book,Apparel,294.33,New York,XL,White,Winter,2.2,No,Overnight,No,No,22.0,Cash,Quarterly
CUST4602,50.46,Female,Shoes,Electronics,94.76,Houston,M,Red,Fall,2.9,No,Express,No,No,23.0,Credit Card,Monthly
CUST4603,33.11,Male,Smartphone,Accessories,749.21,New York,S,Black,Fall,4.0,Yes,Standard,No,Yes,23.0,Cash,Monthly
CUST4604,35.96,Male,Shoes,Accessories,490.84,New York,S,Green,Summer,3.0,No,Express,Yes,Yes,33.0,Cash,Weekly
CUST4605,52.96,Female,Book,Footwear,388.17,Houston,S,Black,Summer,3.4,Yes,Standard,No,Yes,25.0,PayPal,Monthly
CUST4606,69.03,Female,Book,Electronics,188.95,Los Angeles,S,White,Summer,2.6,No,Express,No,Yes,14.0,Cash,Monthly
CUST4607,51.8,Female,Smartphone,Books,79.26,New York,S,Blue,Summer,1.8,Yes,Express,Yes,Yes,1.0,PayPal,Quarterly
CUST4608,67.83,Female,Bag,Books,544.1,Phoenix,S,Black,Winter,3.3,No,Express,Yes,Yes,9.0,PayPal,Weekly
CUST4609,44.2,Male,T-shirt,Apparel,798.25,Houston,M,Blue,Summer,4.7,Yes,Standard,Yes,Yes,46.0,PayPal,Quarterly
CUST4610,54.1,Female,Book,Footwear,646.76,New York,S,Red,Spring,1.2,Yes,Standard,No,No,48.0,Debit Card,Quarterly
CUST4611,34.76,Female,Book,Footwear,148.93,Chicago,XL,Green,Winter,1.6,No,Express,No,Yes,46.0,Debit Card,Quarterly
CUST4612,24.0,Female,Bag,Electronics,96.44,Houston,S,Red,Spring,3.5,Yes,Express,No,No,17.0,PayPal,Monthly
CUST4613,36.32,Female,Book,Electronics,714.21,Chicago,S,White,Spring,2.0,No,Express,Yes,No,45.0,Credit Card,Quarterly
CUST4614,42.98,Female,Laptop,Footwear,405.8,Houston,L,Blue,Winter,1.8,No,Overnight,Yes,Yes,14.0,Debit Card,Quarterly
CUST4615,47.67,Female,T-shirt,Apparel,142.08,Phoenix,S,Green,Fall,3.3,No,Standard,Yes,No,38.0,PayPal,Weekly
CUST4616,52.69,Female,Shoes,Apparel,269.94,Los Angeles,M,Blue,Summer,4.3,Yes,Standard,No,No,3.0,Cash,Monthly
CUST4617,39.71,Male,Book,Books,166.91,Houston,M,Red,Fall,1.7,No,Standard,No,No,19.0,Cash,Monthly
CUST4618,56.89,Male,T-shirt,Apparel,605.14,New York,L,Red,Winter,4.0,Yes,Express,Yes,Yes,27.0,Cash,Monthly
CUST4619,61.75,Male,Headphones,Footwear,480.14,Los Angeles,L,Blue,Summer,4.3,Yes,Overnight,Yes,No,13.0,PayPal,Weekly
CUST4620,32.87,Male,Book,Books,514.67,New York,S,Black,Spring,3.9,Yes,Standard,Yes,Yes,32.0,PayPal,Monthly
CUST4621,62.06,Female,T-shirt,Electronics,79.08,Houston,L,Green,Fall,2.7,No,Overnight,No,No,48.0,PayPal,Monthly
CUST4622,60.03,Male,Headphones,Books,58.13,Chicago,M,Black,Winter,1.5,Yes,Express,No,Yes,39.0,PayPal,Monthly
CUST4623,45.18,Female,Shoes,Books,708.6,Chicago,S,White,Winter,1.0,Yes,Overnight,Yes,Yes,30.0,Credit Card,Monthly
CUST4624,19.31,Male,T-shirt,Accessories,995.72,Los Angeles,M,Black,Summer,1.5,Yes,Overnight,Yes,Yes,24.0,Cash,Weekly
CUST4625,25.56,Female,Smartphone,Electronics,884.46,Phoenix,S,Blue,Spring,2.9,Yes,Overnight,No,No,21.0,Cash,Monthly
CUST4626,52.85,Female,Smartphone,Accessories,722.4,New York,L,Blue,Spring,2.6,Yes,Standard,Yes,Yes,15.0,PayPal,Quarterly
CUST4627,28.39,Female,Smartphone,Books,369.61,Los Angeles,M,White,Winter,4.7,No,Express,No,Yes,49.0,Debit Card,Monthly
CUST4628,57.01,Male,Headphones,Footwear,916.67,Houston,XL,White,Spring,4.1,Yes,Standard,Yes,No,39.0,PayPal,Weekly
CUST4629,26.37,Female,Book,Apparel,109.71,Chicago,XL,White,Fall,1.4,Yes,Overnight,Yes,No,31.0,Debit Card,Monthly
CUST4630,32.9,Female,T-shirt,Footwear,555.78,New York,XL,Blue,Fall,2.6,Yes,Standard,No,No,28.0,Debit Card,Monthly
CUST4631,31.03,Male,Shoes,Books,682.61,Chicago,S,Red,Spring,4.9,No,Standard,No,No,38.0,Debit Card,Quarterly
CUST4632,61.65,Male,Laptop,Footwear,375.98,Phoenix,M,Blue,Spring,4.0,No,Express,Yes,No,24.0,Cash,Quarterly
CUST4633,53.91,Male,Book,Electronics,834.27,Chicago,XL,Red,Winter,1.4,Yes,Overnight,Yes,No,10.0,Debit Card,Monthly
CUST4634,33.35,Female,Smartphone,Accessories,50.14,Houston,XL,White,Spring,4.3,Yes,Express,Yes,Yes,38.0,Credit Card,Quarterly
CUST4635,57.19,Female,Book,Books,437.94,Los Angeles,M,White,Spring,4.4,No,Standard,Yes,Yes,16.0,Credit Card,Weekly
CUST4636,19.68,Female,Shoes,Footwear,508.27,Houston,S,Green,Summer,2.0,Yes,Standard,No,Yes,38.0,Credit Card,Weekly
CUST4637,60.33,Male,T-shirt,Electronics,7.87,New York,S,White,Fall,5.0,No,Overnight,Yes,No,30.0,Credit Card,Quarterly
CUST4638,23.33,Male,Laptop,Accessories,580.09,Los Angeles,M,Red,Summer,3.6,No,Express,No,Yes,46.0,Cash,Quarterly
CUST4639,63.14,Female,Shoes,Electronics,130.7,Phoenix,M,Green,Summer,4.3,Yes,Standard,Yes,Yes,49.0,Debit Card,Quarterly
CUST4640,56.45,Female,Headphones,Footwear,870.3,Los Angeles,XL,Blue,Winter,2.5,Yes,Standard,No,Yes,45.0,Credit Card,Quarterly
CUST4641,62.97,Female,Bag,Apparel,499.46,Chicago,S,White,Spring,2.4,Yes,Overnight,No,No,4.0,Debit Card,Weekly
CUST4642,56.61,Female,Bag,Apparel,5.06,Chicago,L,Red,Winter,4.2,No,Overnight,No,No,1.0,Debit Card,Monthly
CUST4643,47.19,Female,Headphones,Apparel,576.65,Houston,L,Black,Fall,1.0,No,Standard,No,Yes,2.0,Credit Card,Weekly
CUST4644,30.35,Female,Laptop,Footwear,938.41,Phoenix,XL,Black,Winter,4.2,Yes,Express,Yes,No,42.0,Debit Card,Weekly
CUST4645,58.78,Female,Shoes,Accessories,54.53,Houston,L,Green,Summer,1.7,Yes,Standard,No,No,24.0,Credit Card,Weekly
CUST4646,59.54,Female,Smartphone,Books,633.96,Los Angeles,XL,White,Summer,1.0,Yes,Express,No,No,12.0,Credit Card,Weekly
CUST4647,32.96,Female,Headphones,Footwear,223.46,Houston,S,Blue,Winter,1.8,No,Express,No,Yes,44.0,PayPal,Monthly
CUST4648,52.55,Female,Book,Electronics,705.61,Los Angeles,L,Red,Spring,2.7,No,Standard,No,No,50.0,Cash,Monthly
CUST4649,66.18,Female,Headphones,Footwear,345.46,Phoenix,M,Red,Fall,1.8,No,Overnight,Yes,No,26.0,PayPal,Quarterly
CUST4650,38.15,Female,T-shirt,Books,278.73,Phoenix,S,Blue,Spring,3.9,Yes,Standard,Yes,No,49.0,Cash,Weekly
CUST4651,67.75,Male,Laptop,Accessories,57.58,Chicago,S,Black,Spring,3.0,Yes,Express,No,Yes,37.0,Debit Card,Quarterly
CUST4652,68.74,Male,Smartphone,Apparel,175.82,New York,S,Red,Winter,2.5,Yes,Overnight,No,Yes,10.0,Debit Card,Weekly
CUST4653,34.26,Female,Laptop,Books,828.14,Houston,L,Blue,Winter,3.5,Yes,Overnight,Yes,Yes,32.0,Cash,Quarterly
CUST4654,46.71,Male,Shoes,Footwear,282.05,Houston,M,Black,Spring,2.2,Yes,Standard,No,No,4.0,Credit Card,Weekly
CUST4655,18.67,Female,Smartphone,Books,865.19,Houston,M,Black,Summer,4.1,No,Overnight,No,No,27.0,Cash,Monthly
CUST4656,31.07,Male,Smartphone,Electronics,991.92,Chicago,S,Black,Spring,3.1,Yes,Overnight,Yes,No,34.0,Credit Card,Monthly
CUST4657,50.27,Female,Headphones,Footwear,505.58,Los Angeles,XL,Black,Winter,4.2,No,Express,No,No,2.0,Credit Card,Monthly
